id,created_at,added_at,title,url,max_score,max_comments
47966668,1777574960,1777608000,Utilyze measures how efficiently your GPU is doing useful work,https://github.com/systalyze/utilyze,48,11
47966686,1777575042,1777626000,Show HN: Exploding Hamsters,https://explodinghamsters.com,15,2
47967151,1777577366,1777600800,It's well past time we unionize,https://code-cwa.org/,5,3
47967295,1777578184,1777604400,Riviera – A Reverb plugin for DAWs that you can demo in the browser,https://riviera-demo.surge.sh/,4,0
47967313,1777578293,1777593600,Silicon Valley Is Bracing for a Permanent Underclass,https://www.nytimes.com/2026/04/30/opinion/ai-labor-work-force-silicon-valley.html,6,2
47967540,1777579475,1777618800,Light phone launches a developer program for LightOS,https://www.lightphonethings.com,5,0
47967561,1777579608,1777593600,"Higher racial diversity in business, law schools linked to higher grad salaries",https://www.nature.com/articles/d41586-026-01273-6,4,1
47967848,1777581126,1777593600,Manual Until It Hurts,https://indieweb.org/manual_until_it_hurts,26,0
47968187,1777582926,1777755600,Discovering Hard Disk Physical Geometry Through Microbenchmarking (2019),https://blog.stuffedcow.net/2019/09/hard-disk-geometry-microbenchmarking/,164,8
47968553,1777585102,1777734000,Why Commodore went bankrupt in 1994,https://dfarq.homeip.net/why-commodore-went-bankrupt-in-1994/,5,0
47968763,1777586263,1777604400,Map of track defects across the Spanish rail network,https://limitacions.vatard.com/ca/map,4,0
47969288,1777589331,1777593600,The Internet Is Falling Down- CPanel/WHM Authentication Bypass CVE-2026-41940,https://labs.watchtowr.com/the-internet-is-falling-down-falling-down-falling-down-cpanel-whm-authentication-bypass-cve-2026-41940/,158,58
47969502,1777590778,1777651200,Shutting Down the Goldmine,https://eed3si9n.com/shutting-down-the-goldmine/,4,0
47969522,1777590897,1777597200,"Universal patterns emerge across 22 languages, mapping how vocabularies evolve",https://phys.org/news/2026-04-universal-patterns-emerge-languages-vocabularies.html,35,3
47969733,1777592238,1777597200,Chinese Courts Rule Companies Cannot Fire Workers Simply to Replace Them with AI,https://www.caixinglobal.com/2026-04-30/chinese-courts-rule-companies-cannot-fire-workers-simply-to-replace-them-with-ai-1024,6,1
47969768,1777592523,1777600800,"U.S. gender ratios by metro, ages 20-34",https://getdatingphotos.com/gender-ratios,12,5
47969868,1777593450,1777593600,Utah's New Law Targeting VPNs Goes into Effect Next Week,https://www.eff.org/deeplinks/2026/04/utahs-new-law-regulating-vpns-goes-effect-next-week,47,4
47969916,1777593863,1777593600,Beijing bans drone sales even as rest of world buys Chinese drones,https://arstechnica.com/gadgets/2026/04/beijing-bans-drone-sales-even-as-rest-of-world-buys-chinese-drones/,6,0
47970023,1777594844,1777593600,"$500M for Virtual Biology Initiative, Funded by Zuckerbergs",https://biohub.org/news/virtual-biology-initiative/,37,25
47970089,1777595397,1777593600,ClawIRC – IRC Chat for Agents,https://clawirc.com/,3,0
47970217,1777596949,1777597200,US falls below Ukraine in press freedom as global autocracy takes hold,https://arstechnica.com/tech-policy/2026/04/us-falls-below-ukraine-in-press-freedom-as-global-autocracy-takes-hold/,23,4
47970220,1777596986,1777597200,On the Future of Apple’s Vision Platform,https://daringfireball.net/2026/04/on_the_future_of_apples_vision_platform,22,8
47970238,1777597212,1777618800,Anomaly detection of private jet flights,https://ews.kylemcdonald.net,25,2
47970243,1777597269,1777597200,"AI Skills as loader spec, not prompts – why the architecture changes everything",https://internals.laxmena.com/p/what-youre-actually-writing-when,4,0
47970303,1777598232,1777608000,Agentic Harness Engineering,https://arxiv.org/abs/2604.25850,14,0
47970561,1777600741,1777608000,Samsung warns memory shortage will be worse next year,https://mashable.com/article/samsung-memory-shortage-ram-ai-worse-2027,5,1
47970578,1777600931,1777600800,The Hearts of the Super Nintendo,https://fabiensanglard.net/snes_hearts/,49,5
47970597,1777601037,1777604400,Brain scans reveal 3 ADHD subtypes,https://www.washingtonpost.com/health/2026/04/30/adhd-subtype-extreme-brain-scans/,138,126
47970622,1777601446,1777600800,OpenWarp,https://openwarp.zerx.dev,206,147
47970646,1777601676,1777618800,Termshot: Create screenshots based on terminal command output,https://github.com/homeport/termshot,4,0
47970690,1777602223,1777604400,Show HN: Winpodx – run Windows apps on Linux as native windows,https://github.com/kernalix7/winpodx,98,48
47970701,1777602383,1777600800,"Employee Fired After Discovered She Was Using ""Thinking Face"" Filter in Meetings",https://twitter.com/i/status/2049977987781824666,4,1
47970712,1777602459,1777618800,Health care costs reach a breaking point,https://newsroom.heart.org/news/health-care-costs-reach-a-breaking-point,9,0
47970734,1777602737,1777608000,Ask HN: Does Claude use 'prior' in a Bayesian sense more than English?,,4,6
47970875,1777604248,1777618800,Where the Money Is Coming From,https://www.warman.life/blog/2026-04-30-where-the-money-is-coming-from/,5,0
47970908,1777604583,1777734000,Interactive physics moving block structures in Minecraft,https://github.com/ryanhcode/sable,4,1
47970925,1777604842,1777604400,America's New Surveillance Dragnet,https://www.wsj.com/politics/policy/immigration-ice-arrests-surveillance-6f1cef64,22,5
47971043,1777606316,1777629600,NASA chief says he's in the camp of 'make Pluto a planet again',https://www.space.com/astronomy/pluto/nasa-chief-jared-isaacman-says-hes-fighting-for-pluto-i-am-very-much-in-the-camp-of-make-pluto-a-planet-again,5,6
47971075,1777606834,1777618800,"Intel has best month ever, after years of losing to TSMC and Nvidia",https://www.cnbc.com/2026/04/30/intel-has-best-month-ever-after-years-of-losing-to-tsmc-and-nvidia.html,7,0
47971134,1777607624,1777618800,Your Biggest Vulnerability is your Shitty Compensation,https://green.spacedino.net/your-biggest-vulnerability-is-your-shitty-compensation/,106,49
47971164,1777607985,1777618800,Maybe you should learn something,https://www.marginalia.nu/log/a_135_learn/,11,0
47971206,1777608514,1777618800,All the Sad Young Chinese Professionals,https://www.theatlantic.com/international/2026/04/china-loneliness-epidemic/686994/,8,0
47971300,1777609704,1777615200,C8s: A Confidential Kubernetes Architecture,https://arxiv.org/abs/2604.26974,12,0
47971309,1777609797,1777615200,Mark Zuckerberg Says AI Costs Contributed to Layoffs of 8k Staffers,https://www.forbes.com/sites/antoniopequenoiv/2026/04/30/mark-zuckerberg-says-ai-costs-contributed-to-layoffs-of-8000-staffers-report-says/,4,0
47971456,1777611735,1777615200,U.S. Aims to Penalize Disabled Adults Who Live with Their Families,https://www.propublica.org/article/trump-social-security-ssi-disability-benefits-cuts-parents-children,40,14
47971475,1777611998,1777615200,Elon Musk Seemingly Admits xAI Has Used OpenAI's Models to Train Its Own,https://www.wired.com/story/elon-musk-distill-openai-models-partly-xai/,10,0
47971585,1777613749,1777622400,How People ask Claude for personal guidance,https://www.anthropic.com/research/claude-personal-guidance,30,9
47971589,1777613786,1777615200,US telecom agency votes to expand tech crackdown on China,https://www.reuters.com/business/media-telecom/us-telecom-agency-votes-expand-tech-crackdown-china-2026-04-30/,5,0
47971657,1777614910,1777615200,James Broadnax Executed After Being Sentenced to Death Based on Rap Lyrics,https://www.rollingstone.com/culture/culture-news/james-broadnax-executed-rap-lyrics-texas-1235556122/,4,3
47971666,1777615022,1777626000,Foundations of Metrology(1981) [pdf],https://nvlpubs.nist.gov/nistpubs/jres/086/jresv86n3p281_A1b.pdf,11,1
47971768,1777616433,1777615200,Apple Says Mac Studio and Mac Mini Will Be in Short Supply for Months,https://www.macrumors.com/2026/04/30/mac-studio-mac-mini-constrained-months/,128,129
47971771,1777616461,1777622400,If I Could Make My Own GitHub,https://matduggan.com/if-i-could-make-my-own-github/,69,46
47971827,1777617255,1777741200,The AI supply crunch is here,https://www.economist.com/leaders/2026/04/30/the-ai-supply-crunch-is-here,6,2
47971830,1777617294,1777618800,Meta's Big Tobacco PR Tactics,https://yadin.com/notes/toasted/,65,50
47971874,1777617823,1777626000,Norway: The Supreme Court dismisses all accusations against Jw,https://hrwf.eu/norway-the-supreme-court-dismisses-all-accusations-against-jehovahs-witnesses/,8,3
47971897,1777618105,1777734000,Rats free each other from cages (2011),https://www.nature.com/articles/nature.2011.9603,5,1
47971921,1777618361,1777636800,"SlothDB a 5X Faster Alternative to DuckDB, ClickHouse DB",,11,5
47971923,1777618377,1777629600,'Completely horrible': UK job hunters share frustration with AI interviews,https://www.theguardian.com/technology/2026/may/01/uk-job-hunters-frustration-ai-interviews,8,4
47972031,1777619683,1777622400,China Planted 78B New Trees Affecting Its Water Cycle,https://www.popularmechanics.com/science/environment/a71126116/china-reforesting-changes-hydrology/,6,0
47972114,1777620535,1777629600,A more efficient implementation of Shor's algorithm,https://lwn.net/Articles/1066156/,125,42
47972133,1777620739,1777622400,US lawmakers vote to reduce NSF funding by 20%,https://www.nature.com/articles/d41586-026-01427-6,14,2
47972158,1777620926,1777636800,Music with Lyrics Interferes with Cognitive Tasks (2023),https://journalofcognition.org/articles/10.5334/joc.273,33,30
47972187,1777621249,1777622400,"SoftBank, Intel to develop ZAM memory – new memory designed as lower-power HBM",https://www.tomshardware.com/tech-industry/artificial-intelligence/softbank-subsidiary-working-with-intel-to-develop-radical-new-zam-memory-is-now-receiving-japanese-govt-subsidies-new-memory-designed-as-a-lower-power-hbm-for-ai-workloads,5,0
47972188,1777621265,1777636800,"Show HN: WeSearch – Anonymous news aggregator with no algorithm, 700 sources",https://wesearch.press/,15,8
47972213,1777621457,1777622400,Canonical/Ubuntu have been under DDoS for more than 15h,https://status.canonical.com/#/incident/KNms6QK9ewuzz-7xUsPsNylV20jEt5kyKsd8A-3ptQEHpOd8VQ40ZQs-KD81fboQXeGZB94okNHdHBGlCv58Sw==,220,71
47972367,1777623247,1777629600,Our agent found a bug with WireGuard in Google Kubernetes Engine,https://lovable.dev/blog/hunting-networking-bugs-in-kubernetes,68,37
47972392,1777623603,1777622400,Lost in translation: The linguistic challenges facing N. Korean defectors (2025),https://www.dailynk.com/english/lost-in-translation-the-linguistic-challenges-facing-n-korean-defectors/,51,45
47972447,1777624171,1777626000,Grok 4.3,https://docs.x.ai/developers/models/grok-4.3,402,531
47972511,1777625025,1777626000,"Show HN: WhatCable, a tiny menu bar app for inspecting USB-C cables",https://github.com/darrylmorley/whatcable,560,166
47972640,1777626414,1777629600,CapEx ≥ Revenue Visibility:The new bar the market just set,https://twitter.com/oswarld_oz/status/2050080691694850328,4,0
47972646,1777626474,1777633200,Meta Launches USDC Creator Payouts on Solana and Polygon via Stripe,https://stablecoinbrief.substack.com/p/meta-launches-usdc-creator-payouts,4,0
47972659,1777626602,1777636800,Advanced Quantization Algorithm for LLMs,https://github.com/intel/auto-round,139,17
47972660,1777626614,1777629600,"Ukraine Overtakes US, 6 EU Countries in Press Freedom Index",https://kyivindependent.com/ukraine-overtakes-united-states-on-press-freedom/,6,1
47972683,1777626935,1777636800,Xmemory: Benchmarking Structured AI Memory Against RAG and Hybrid RAG,https://arxiv.org/abs/2604.27906,9,1
47972807,1777628347,1777629600,The Rotary Un-Smartphone,https://skysedge.com/telecom/RUSP/index.html,63,22
47972888,1777629135,1777629600,Show HN: Perfect Bluetooth MIDI for Windows,,105,35
47972922,1777629407,1777748400,What Is Z-Angle Memory and Why Is Intel Developing It?,https://www.hpcwire.com/2026/02/05/what-is-z-angle-memory-and-why-is-intel-developing-it/,129,39
47972945,1777629658,1777629600,Om Malik – What Microsoft's 10-Q Says About OpenAI,https://om.co/2026/05/01/what-microsofts-10-q-says-about-openai/,10,0
47973031,1777630571,1777654800,Show HN: Updated – A dual crossword puzzle where two crosswords share one grid,https://forkle.co.uk/,3,2
47973081,1777631010,1777636800,Fatigue Is a Brain-Derived Emotion That Regulates to Ensure Protection (2012),https://pmc.ncbi.nlm.nih.gov/articles/PMC3323922/,4,1
47973084,1777631032,1777633200,Git Your Freedom Back: A Beginner's Guide to Sourcehut (2025),https://btxx.org/posts/beginners-guide-sourcehut/,60,17
47973093,1777631141,1777647600,"Show HN: Loopsy, a way for terminals and AI agents on different machines to talk",https://github.com/leox255/loopsy,58,12
47973108,1777631292,1777629600,"After dissing Anthropic for limiting Mythos, OpenAI restricts access to Cyber",https://techcrunch.com/2026/04/30/after-dissing-anthropic-for-limiting-mythos-openai-restricts-access-to-cyber-too/,143,129
47973309,1777633241,1777680000,Notes on a non-profit indicted for bank fraud,https://www.bitsaboutmoney.com/archive/nonprofit-indicted-bank-fraud/,42,8
47973376,1777633700,1777633200,Your Website Is Not for You,https://websmith.studio/blog/your-website-is-not-for-you/,266,188
47973378,1777633712,1777633200,Apple accidentally left Claude.md files Apple Support app,https://xcancel.com/aaronp613/status/2049986504617820551,382,320
47973393,1777633866,1777662000,A new US phone network for Christians aims to block porn and gender-related con,https://www.technologyreview.com/2026/05/01/1136739/a-new-t-mobile-network-for-christians-aims-to-block-porn-and-gender-related-content/,4,0
47973528,1777634979,1777636800,California Police Can Start Ticketing Driverless Cars,https://www.nytimes.com/2026/04/30/us/california-ticket-driverless-car-violations.html,16,1
47973544,1777635103,1777654800,"So, About That AI Bubble",https://www.theatlantic.com/economy/2026/05/ai-bubble-revenue-anthropic/687022/,7,0
47973547,1777635112,1777669200,"SpaceX rocket set for unintentional Moon landing – well, a piece of it anyway",https://www.theregister.com/2026/05/01/spacex_debris_landing/,61,61
47973559,1777635168,1777636800,Show HN: Site Mogging,https://sitemogging.com,69,77
47973634,1777635726,1777640400,A grounded conceptual model for ownership types in Rust,https://dl.acm.org/doi/10.1145/3796537,4,0
47973635,1777635732,1777644000,A Letter from Dijkstra on APL,https://www.jsoftware.com/papers/Dijkstra_Letter.htm,71,73
47973681,1777636196,1777636800,'Rogue' Cursor AI agent loses control and wipes company's database,https://abcnews.com/GMA/News/rogue-ai-agent-haywire-tech-company-ceo-bullish/story?id=132473181,14,12
47973710,1777636402,1777640400,NHS Goes to War Against Open Source,https://shkspr.mobi/blog/2026/05/nhs-goes-to-war-against-open-source/,90,16
47973755,1777636691,1777636800,Running Adobe's 1991 PostScript Interpreter in the Browser,https://www.pagetable.com/?p=1854,154,36
47973841,1777637349,1777640400,"For first time since World War II, US national debt now larger than its economy",https://fortune.com/2026/04/30/national-debt-larger-than-economy-gdp-ratio-100-percent/,41,46
47973882,1777637555,1777644000,Android VPN IP Leak Even If Always-On VPN Enabled,https://lowlevel.fun/posts/tiny-udp-cannon-android-vpn-bypass/,23,8
47974089,1777639103,1777734000,Coverage-guided and grammar-aware and LLM fuzzing finds 100 compiler bugs,https://nowarp.io/blog/compiler-testing-part-1/,3,1
47974307,1777640550,1777701600,Embedded Rust or C Firmware? Lessons from an Industrial Microcontroller Use Case,https://arxiv.org/abs/2604.25679,160,165
47974514,1777641704,1777662000,The Secret to Success Is 'Monotasking',https://www.theatlantic.com/health/2026/05/monotasking-inside-the-box-excerpt-david-epstein/687015/,5,1
47975074,1777645010,1777669200,"This Summer, the American Water Crisis Becomes Real",https://www.wired.com/story/the-summer-the-american-water-crisis-turned-real/,8,0
47975392,1777646747,1777647600,"Sally McKee, who coined the term ""the Memory Wall"", has died",https://www.online-tribute.com/SallyMcKee,124,43
47975395,1777646786,1777647600,Telegraph and Politico owner says journalists must support Israel or resign,https://www.middleeasteye.net/news/telegraph-and-politico-owner-says-journalists-must-support-israel-or-resign,13,1
47975472,1777647127,1777647600,GhostBox – disposable little machines from the Global Free Tier.,https://www.ghost.charity/,126,111
47975570,1777647607,1777647600,Ask HN: Who wants to be hired? (May 2026),,150,484
47975571,1777647607,1777647600,Ask HN: Who is hiring? (May 2026),,304,467
47975589,1777647657,1777647600,"Beyond the Rabbit Hole: Conspiracism and the Quixotic Quest for ""The Truth""",https://anessayeverymonth.substack.com/p/beyond-the-rabbit-hole,4,0
47975592,1777647668,1777647600,"whohas – Command-line utility for cross-distro, cross-repository package search",https://github.com/whohas/whohas,153,38
47975676,1777648022,1777647600,"I'm Peter Roberts, immigration attorney who does work for YC and startups. AMA",,207,249
47975729,1777648291,1777647600,Pro-Iran crew turns DDoS into shakedown as Ubuntu.com stays down,https://www.theregister.com/2026/05/01/canonical_confirms_ubuntu_infrastructure_under/,80,78
47975759,1777648436,1777662000,How did Banksy erect a statue in Central London?,https://www.bbc.co.uk/news/articles/cn4pvyw82exo,71,44
47975763,1777648463,1777647600,Confessions of a Millennial in Tech,https://www.elenaverna.com/p/confessions-of-a-millennial-in-tech,16,3
47975785,1777648536,1777647600,An open letter asking NHS England to keep its code open,https://keepthingsopen.com,260,14
47976125,1777650330,1777759200,Using group theory to explore the space of positional encodings for attention,https://blog.janestreet.com/using-group-theory-to-explore-positional-encodings-attention/,47,0
47976168,1777650519,1777701600,"Powerful Iranian family founded its largest crypto exchange, used by the IRGC",https://www.reuters.com/investigations/one-irans-most-powerful-families-founded-its-largest-crypto-exchange-its-used-by-2026-05-01/,5,1
47976271,1777650998,1777662000,How the vinyl revival fills the gaps streaming left behind,https://restofworld.org/2026/vinyl-revival-streaming-gaps/,7,0
47976415,1777651733,1777651200,Uber Torches 2026 AI Budget on Claude Code in Four Months,https://www.briefs.co/news/uber-torches-entire-2026-ai-budget-on-claude-code-in-four-months/,400,472
47976529,1777652275,1777651200,Police Have Used License Plate Readers at Least 14x to Stalk Romantic Interests,https://ij.org/police-have-reportedly-used-license-plate-readers-to-stalk-romantic-interests-at-least-14-times-in-recent-years/,258,107
47976566,1777652483,1777662000,Apocalypse Early Warning System,https://ews.kylemcdonald.net/,256,128
47976644,1777652866,1777698000,Tell HN: Happy May Day,,7,1
47976846,1777653719,1777654800,Convicted former Harvard scientist rebuilds brain computer lab in China,https://www.reuters.com/world/china/convicted-former-harvard-scientist-rebuilds-brain-computer-lab-china-2026-04-30/,4,4
47976856,1777653761,1777658400,Spotify adds 'Verified' badges to distinguish human artists from AI,https://www.bbc.com/news/articles/c5yerr4m1yno,287,308
47976901,1777653888,1777658400,Darkness can travel faster than light,https://physicsworld.com/a/darkness-can-travel-faster-than-light/,4,0
47976971,1777654112,1777662000,Thermal Grill Illusion,https://en.wikipedia.org/wiki/Thermal_grill_illusion,9,0
47977026,1777654363,1777669200,"DeepSeek V4–almost on the frontier, a fraction of the price",https://simonwillison.net/2026/Apr/24/deepseek-v4/,670,392
47977134,1777654775,1777658400,The Gay Jailbreak Technique,https://github.com/Exocija/ZetaLib/blob/main/The%20Gay%20Jailbreak/The%20Gay%20Jailbreak.md,678,257
47977189,1777655063,1777658400,"Canonical's web infrastructure is under a sustained, cross-border attack",https://status.canonical.com/,9,2
47977383,1777655938,1777658400,AI Uses Less Water Than the Public Thinks,https://californiawaterblog.com/2026/04/26/ai-water-use-distractions-and-lessons-for-california/,409,396
47977450,1777656336,1777654800,Flock cameras keep telling police a man who doesn't have a warrant has a warrant,https://www.youtube.com/watch?v=nHwxV0Sd9V8,191,143
47977460,1777656374,1777662000,Mayo Clinic AI helps specialists detect pancreatic cancer up to 3 years early,https://newsnetwork.mayoclinic.org/discussion/mayo-clinic-ai-detects-pancreatic-cancer-up-to-3-years-before-diagnosis-in-landmark-validation-study/,6,1
47977470,1777656423,1777658400,Understand Anything,https://github.com/Lum1104/Understand-Anything,169,48
47977498,1777656525,1777658400,AWS stops billing Middle East cloud customers as repairs to war damage drag on,https://arstechnica.com/gadgets/2026/05/amazon-stuck-with-months-of-repairs-after-drone-strikes-on-data-centers/,164,77
47977510,1777656593,1777658400,"Roger Sweet, Creator of the He-Man Action Figure, Dies at 91",https://www.nytimes.com/2026/04/29/arts/roger-sweet-dead-he-man.html,67,13
47977583,1777656889,1777654800,The X-Files Has Made Me Nostalgic for a Time I Never Experienced,https://midnightmurmurations.substack.com/p/the-x-files-has-made-me-nostalgic,213,223
47977645,1777657151,1777658400,Artemis II Fault Tolerance,https://alearningaday.blog/2026/05/01/artemis-ii-fault-tolerance/,80,45
47977659,1777657215,1777654800,Show HN: My Private GitHub on Postgres,https://github.com/calebwin/gitgres,42,24
47977694,1777657433,1777658400,Show HN: AI CAD Harness,https://fusion.adam.new/install,99,96
47977748,1777657662,1777658400,It's Possible to Learn in Our Sleep. Should We?,https://www.newyorker.com/culture/annals-of-inquiry/its-possible-to-learn-in-our-sleep-should-we,461,271
47977764,1777657725,1777662000,"Pentagon reaches agreements with top AI companies, but not Anthropic",https://www.reuters.com/business/retail-consumer/pentagon-reaches-agreements-with-leading-ai-companies-2026-05-01/,6,1
47977806,1777657958,1777683600,TypeKro: Write TypeScript. Deploy Kubernetes,https://typekro.run,6,0
47977944,1777658632,1777676400,"Show HN: Blotter, a live map of police radio activity",https://blotter.fm,7,2
47978008,1777658942,1777658400,The California Government Is Coming for Your E-Bikes,https://sfstandard.com/2026/04/30/e-bike-regulation-license-plates-laws-dmv/,8,7
47978112,1777659443,1777658400,ICANN opens applications for new generic top-level domains first time since 2012,https://www.theregister.com/2026/05/01/icann_new_gtld_applications/,15,0
47978309,1777660344,1777658400,The exotic particles that could break the Standard Model,https://www.nature.com/articles/d41586-026-01387-x,15,2
47978324,1777660416,1777662000,First Tesla Semi Rolls Off High-Volume Production Line,https://electrek.co/2026/04/29/tesla-semi-first-truck-high-volume-production-line/,68,110
47978340,1777660513,1777694400,Show HN: Omar – A TUI for managing 100 coding agents,https://omar.tech,16,2
47978370,1777660667,1777658400,City Learns Flock Accessed Cameras in Children's Gymnastics Room as a Sales Demo,https://www.404media.co/city-learns-flock-accessed-cameras-in-childrens-gymnastics-room-as-a-sales-pitch-demo-renews-contract-anyway/,476,123
47978386,1777660735,1777658400,A statement about why RightsCon 2026 will not take place in Zambia,https://www.rightscon.org/rc26-statement/,104,47
47978414,1777660878,1777676400,IBM Granite 4.1 family of models,https://research.ibm.com/blog/granite-4-1-ai-foundation-models,35,3
47978539,1777661381,1777698000,Bsky.land – a photo stream from the Bluesky firehose,https://bsky.land/,6,0
47978606,1777661691,1777698000,"DeepSeek v4, and the end of the OpenAI/Microsoft AGI clause",https://simonw.substack.com/p/deepseek-v4-and-the-end-of-the-openaimicrosoft,5,0
