id,created_at,added_at,title,url,max_score,max_comments
44430125,1751338260,1751346000,California passes major overhaul of CEQA,https://www.sfchronicle.com/politics/article/california-ceqa-reform-20401081.php,5,0
44430162,1751338768,1751493600,"The ""personal computer"" model scales better than the ""terminal"" model",https://utcc.utoronto.ca/~cks/space/blog/tech/ScalingTerminalsVsPCs,33,20
44430244,1751339791,1751364000,Monty Python and the Holy Grail,https://en.wikiquote.org/wiki/Monty_Python_and_the_Holy_Grail,8,0
44430263,1751339969,1751342400,Virtue Garnishes: The 3-Second Mental Hack That Short-Circuits Bad Habits,https://ledgeroflife.blog/virtue-garnishes-the-3-second-mental-hack-that-short-circuits-bad-habits/,85,37
44430286,1751340429,1751342400,Nimtable: Open-source web UI to browse and manage Apache Iceberg tables,https://github.com/nimtable/nimtable,44,8
44430311,1751340829,1751346000,Small Language Models Are the Future of Agentic AI,https://arxiv.org/abs/2506.02153,112,45
44430331,1751341028,1751342400,Google kills the fact-checking snippet,https://www.niemanlab.org/2025/06/google-kills-the-fact-checking-snippet/,21,0
44430333,1751341031,1751342400,State of Devs 2025 Results,https://2025.stateofdevs.com/en-US/,3,0
44430406,1751341656,1751346000,Towards Superintelligence,https://twitter.com/alexandr_wang/status/1939867404252979291,11,1
44430461,1751342304,1751342400,'Kill Bill: The Whole Bloody Affair' in 35mm – Dir's Cut 258min and Intermission,https://secretlosangeles.com/kill-bill-screening-35mm-quentin-tarantino/,30,3
44430561,1751343625,1751342400,DeepSeek App Faces Ban in Germany for Illegal Transfer of User Data,https://www.searchenginejournal.com/deepseek-app-faces-ban-in-germany-for-illegal-transfer-of-user-data/550172/,69,12
44430573,1751343764,1751342400,Trump tarrifs threaten world economic order,https://www.abc.net.au/news/2025-07-01/trump-tariff-trade-war-experts-warning-four-corners/105470470,10,3
44430575,1751343776,1751349600,Amazon Is on the Cusp of Using More Robots Than Humans in Its Warehouses,https://www.wsj.com/tech/amazon-warehouse-robots-automation-942b814f,15,0
44430618,1751344483,1751349600,Remotely Accessing Your Local AI Services with Wake-on-LAN and a Web Proxy,https://theexceptioncatcher.com/2025/07/remotely-accessing-your-local-ai-services-with-wake-on-lan-a-web-proxy/,6,0
44430619,1751344485,1751349600,Hi-Res Audio Is Pointless for Everyday Listeners–Here's Why,https://www.howtogeek.com/hi-res-audio-is-pointless-for-everyday-listenersheres-why/,13,1
44430655,1751345058,1751349600,Atomic War or Peace – Einstein (1947),https://www.theatlantic.com/magazine/archive/1947/11/atomic-war-or-peace/305443/,4,0
44430666,1751345240,1751346000,'Unprecedented' alerts in France as blistering heat grips Europe,https://www.bbc.com/news/articles/c5y7781e915o,42,53
44430776,1751346598,1751349600,China tests hypersonic aircraft Mach 12,https://www.theregister.com/2025/07/01/china_successfully_tests_hypersonic_aircraft/,6,1
44430829,1751347311,1751349600,Flock Safety's Feature Updates Cannot Make Automated License Plate Readers Safe,https://www.eff.org/deeplinks/2025/06/flock-safetys-feature-updates-cannot-make-automated-license-plate-readers-safe,19,0
44430932,1751348470,1751486400,Reuleaux Kinematic Mechanisms Collection,https://digital.library.cornell.edu/collections/kmoddl,27,3
44430984,1751349160,1751349600,Aging-Related Inflammation Is Not Universal Across Human Populations,https://www.publichealth.columbia.edu/news/aging-related-inflammation-not-universal-across-human-populations,126,61
44431008,1751349414,1751353200,Data breach 2M people's data exposed in ransomware attacks against US retailer,https://www.pcgamer.com/hardware/massive-ahold-delhaize-data-breach-sees-2-2-million-peoples-data-exposed-in-ransomware-attacks-against-major-u-s-food-retailer/,11,0
44431023,1751349557,1751356800,Cheese may be giving you nightmares,https://medicalxpress.com/news/2025-06-cheese-nightmares-scientists.html,11,7
44431105,1751350524,1751353200,A.I. Is Starting to Wear Down Democracy,https://www.nytimes.com/2025/06/26/technology/ai-elections-democracy.html,13,3
44431121,1751350773,1751364000,Iran may go after US defense firms with cyber attacks,https://breakingdefense.com/2025/06/iran-may-go-after-us-defense-firms-with-cyber-attacks-warns-pentagon-homeland-security/,3,0
44431178,1751351397,1751356800,OpenFLOW – Quickly make beautiful infrastructure diagrams local to your machine,https://github.com/stan-smith/OpenFLOW,385,82
44431191,1751351592,1751356800,A Linux Car Stereo From The 90s? [video],https://www.youtube.com/watch?v=hYOhvPoD-yU,10,1
44431216,1751351915,1751360400,When the digital nomad dream turns sour,https://www.theguardian.com/money/2025/jul/01/digital-nomad-dream-turns-sour,24,15
44431251,1751352530,1751353200,Ask HN: Is your company forcing use of AI?,,39,75
44431366,1751353813,1751367600,"""A Prison Outside of Prison""",https://www.theguardian.com/society/2025/jul/01/tech-firms-suggested-placing-trackers-under-offenders-skin-at-meeting-with-justice-secretary,11,2
44431427,1751354469,1751378400,There's a Race to Power the Future. China Is Pulling Away,https://www.nytimes.com/interactive/2025/06/30/climate/china-clean-energy-power.html,7,2
44431573,1751355887,1751403600,Black holes tell us where we are in the Universe. Phones and WiFi block the view,https://theconversation.com/scientists-look-to-black-holes-to-know-exactly-where-we-are-in-the-universe-but-phones-and-wifi-are-blocking-the-view-259977,6,0
44431638,1751356553,1751421600,"Evidence of a 12,800-year-old Shallow Airburst Depression in Louisiana",https://www.scienceopen.com/hosted-document?doi=10.14293/ACI.2025.0004,105,69
44431653,1751356686,1751382000,Reflections on Haskell and Rust,https://academy.fpblock.com/blog/rust-haskell-reflections/,7,1
44431786,1751358349,1751468400,Automatically Rewrite Container Image References in Kubernetes,https://github.com/flemzord/mutating-registry-webhook,10,9
44431828,1751358739,1751360400,Ubuntu 25.10 Raises RISC-V Profile Requirements,https://www.omgubuntu.co.uk/2025/06/ubuntu-riscv-rva23-support,127,48
44431873,1751359237,1751371200,Researchers Uncover Hidden Ingredients Behind AI Creativity,https://www.quantamagazine.org/researchers-uncover-hidden-ingredients-behind-ai-creativity-20250630/,29,28
44431893,1751359438,1751428800,Voice assistant software for ESP32 in C,https://github.com/JLW-7/wally-c,10,0
44431943,1751359982,1751367600,Show HN: I Built a Paul Graham AI Advisor for Founders and Hackers,https://paulgraham.resurrect.space,19,21
44431964,1751360252,1751385600,Wikipedia: WikiProject AI Cleanup/AI Catchphrases,https://en.wikipedia.org/wiki/Wikipedia:WikiProject_AI_Cleanup/AI_catchphrases,6,0
44431984,1751360420,1751360400,Trump suggests DOGE look at subsidies for Musk's companies to save money,https://www.reuters.com/business/autos-transportation/elon-musk-renews-criticism-trump-spending-bill-calls-new-political-party-2025-06-30/,5,0
44432058,1751361461,1751374800,Pbf2sqlite: Reading OpenStreetMap into a SQLite Database,https://github.com/osmzoso/pbf2sqlite,62,9
44432066,1751361601,1751374800,Vulnerability Advisory: Sudo chroot Elevation of Privilege,https://www.stratascale.com/vulnerability-alert-CVE-2025-32463-sudo-chroot,10,2
44432121,1751362306,1751364000,How to Dismantle a Dictatorship,https://georgiebc.wordpress.com/2025/04/01/how-to-dismantle-a-dictatorship/,5,1
44432142,1751362505,1751486400,Escher's art and computer science,https://github.com/gritzko/librdx/blob/master/blog/escher.md,67,11
44432322,1751364479,1751371200,Show HN: ToplingDB - A Persistent Key-Value Store for External Storage,https://github.com/topling/toplingdb,73,26
44432385,1751365227,1751364000,Cloudflare introduces pay-per-crawl for AI bots,https://blog.cloudflare.com/introducing-pay-per-crawl/,559,294
44432444,1751365872,1751371200,The average chess players of Bletchley Park and AI research in Britain,https://blogs.bl.uk/science/2025/06/the-average-chess-players-of-bletchley-park-and-ai-research-in-britain.html,51,42
44432467,1751366123,1751378400,Scientists identify culprit behind biggest-ever U.S. honey bee die-off,https://www.science.org/content/article/scientists-identify-culprit-behind-biggest-ever-u-s-honeybee-die,186,134
44432571,1751367201,1751482800,ASCIIMoon: The moon's phase live in ASCII art,https://asciimoon.com/,269,79
44432644,1751367943,1751428800,Finding and understanding bugs in C compilers [pdf],https://www.cse.unr.edu/~fredh/class/460/S2013/class/Papers/tanna.pdf,17,4
44432805,1751369445,1751371200,Science's Pirate Queen Gets a Memecoin: Sci-Hub Explores New Funding,https://www.forbes.com/sites/digital-assets/2025/06/30/sciences-pirate-queen-gets-a-memecoin-sci-hub-explores-new-funding/,20,2
44432858,1751369805,1751389200,"Show HN: Exceptional free templates, component libraries and boilerplates",https://htmlrev.com/,34,5
44432900,1751370124,1751374800,phkmalloc,https://phk.freebsd.dk/sagas/phkmalloc/,82,11
44433041,1751371533,1751371200,Fix crash from out-of-bounds copy in WaveClipSpectrumCache::GetSpectrogram,https://github.com/audacity/audacity/pull/8974,5,0
44433114,1751372135,1751374800,Springer Nature book on machine learning is full of made-up citations,https://retractionwatch.com/2025/06/30/springer-nature-book-on-machine-learning-is-full-of-made-up-citations/,11,4
44433218,1751372811,1751421600,Spending Too Much Money on a Coding Agent,https://allenpike.com/2025/coding-agents,154,176
44433222,1751372851,1751374800,RP2350pc Open Source Hardware all in one computer,https://olimex.wordpress.com/2025/07/01/rp2350pc-open-source-hardware-all-in-one-computer-with-rp2350b-8mb-psram-16mb-flash-four-usb-host-dvi-hdmi-output-and-audio-codec-for-retro-computer-emulation-and-education/,56,21
44433367,1751373877,1751374800,California Dismantles Landmark Environmental Law to Tackle Housing Crisis,https://www.wsj.com/us-news/california-dismantles-landmark-environmental-law-to-tackle-housing-crisis-44486b30,6,4
44433383,1751374012,1751374800,US Senate strikes AI regulation ban from Trump megabill,https://www.reuters.com/legal/government/us-senate-strikes-ai-regulation-ban-trump-megabill-2025-07-01/,8,0
44433386,1751374026,1751378400,Show HN: Jobs by Referral: Find jobs in your LinkedIn network,https://jobsbyreferral.com/,174,64
44433409,1751374182,1751374800,"Show HN: Spegel, a Terminal Browser That Uses LLMs to Rewrite Webpages",https://simedw.com/2025/06/23/introducing-spegel/,426,180
44433429,1751374370,1751378400,Show HN: I built the tool I wished existed for moving Stripe between countries,https://www.stripemove.com/,109,53
44433433,1751374413,1751374800,Waste into Construction Materials: Geopolymers from Recycled Sources,https://www.mdpi.com/2313-4321/10/3/118,19,4
44433483,1751374819,1751374800,"Alex Karp (Co-Founder, CEO and Director of Palantir) at Economic Club of Chicago [video]",https://www.youtube.com/watch?v=lvLxM6kQK7Y,6,2
44433532,1751375128,1751410800,How to Vibe Code as a Senior Engineer,https://blog.alexmaccaw.com/how-to-vibe-code-as-a-senior-engineer/,5,0
44433535,1751375160,1751428800,Elements of Euclid in LaTeX,https://github.com/jemmybutton/byrne-euclid,6,0
44433656,1751376142,1751382000,A Classic Childhood Pastime Is Fading,https://www.theatlantic.com/family/archive/2025/07/kids-biking-decline/683377/,4,1
44433709,1751376469,1751382000,Higher levels of trust in people and institutions linked to greater well-being,https://phys.org/news/2025-06-higher-people-linked-greater.html,10,2
44433727,1751376586,1751497200,Spider-Robot for Surgical Interventions (2024),https://neosciencehub.com/spider-robot-for-surgical-interventions/,9,1
44433843,1751377275,1751374800,Aesop in Words of One Syllable,https://blog.pgdp.net/2025/07/01/aesop-in-words-of-one-syllable/,35,24
44433899,1751377616,1751382000,Experience converting a mathematical software package to C++20 modules [PDF],https://arxiv.org/abs/2506.21654,141,42
44433949,1751378164,1751385600,$7k single-seat electric car has become a hit in Japan,https://www.japantimes.co.jp/business/2025/06/19/japan-mini-ev-hit/,4,0
44433980,1751378381,1751378400,Writing Code Was Never the Bottleneck,https://ordep.dev/posts/writing-code-was-never-the-bottleneck,38,7
44433994,1751378430,1751378400,Grammarly acquires email startup Superhuman in AI platform push,https://www.reuters.com/business/grammarly-acquires-email-startup-superhuman-ai-platform-push-2025-07-01/,187,133
44433997,1751378436,1751378400,Introducing the first alpha of Turso: The next evolution of SQLite,https://turso.tech/blog/turso-the-next-evolution-of-sqlite,18,3
44434035,1751378676,1751378400,DOE Invites Experiments for Marvel Microreactor,https://spectrum.ieee.org/marvel-microreactor-department-of-energy,4,0
44434062,1751378891,1751378400,Feasibility study of a mission to Sedna - Nuclear propulsion and solar sailing,https://arxiv.org/abs/2506.17732,200,92
44434211,1751379952,1751428800,Microsoft engineer made Linux distro like a comfort blanket to ex-Win users,https://www.windowscentral.com/software-apps/a-microsoft-engineer-made-a-linux-distro-thats-like-a-comfort-blanket-to-ex-windows-users,6,0
44434221,1751380015,1751410800,Hand-Drawn QR Codes,https://sethmlarson.dev/hand-drawn-qr-codes,4,0
44434239,1751380122,1751378400,Trump Says He'll Have to 'Take a Look' at Deporting Musk,https://www.bloomberg.com/news/articles/2025-07-01/trump-says-he-ll-have-to-take-a-look-at-deporting-elon-musk,6,2
44434244,1751380170,1751382000,Why Is ChatGPT Telling People to Email Me?,https://www.nytimes.com/2025/06/29/insider/why-is-chatgpt-telling-people-to-email-me.html,8,4
44434245,1751380172,1751493600,Conversations with a Hit Man,https://magazine.atavist.com/confessions-of-a-hit-man-larry-thompson-jim-leslie-george-dartois-louisiana-shreveport-cold-case/,151,22
44434355,1751380908,1751382000,I am not a supplier (2022),https://www.softwaremaxims.com/blog/not-a-supplier,30,26
44434472,1751381540,1751392800,Scientists discover never-before-seen part of human cells,https://www.livescience.com/health/scientists-discover-never-before-seen-part-of-human-cells-and-it-looks-like-a-snowman-wearing-a-scarf,11,0
44434525,1751381838,1751385600,Republicans nix measure that would have blocked states from regulating AI,https://qz.com/ai-moratorium-senate-big-beautiful-bill-stripped,3,0
44434574,1751382096,1751396400,Ask HN: Who wants to be hired? (July 2025),,129,380
44434575,1751382096,1751382000,Ask HN: Freelancer? Seeking freelancer? (July 2025),,84,212
44434576,1751382096,1751382000,Ask HN: Who is hiring? (July 2025),,271,406
44434667,1751382509,1751382000,PlanetScale for Postgres,https://planetscale.com/blog/planetscale-for-postgres,148,22
44434763,1751383115,1751382000,Tell HN: Microsoft abruptly pulls plug on startup lifeline program,,9,5
44434793,1751383267,1751382000,'The Most Humbling Thing I've Ever Seen': Ford CEO on China's Car Industry,https://insideevs.com/news/764318/ford-ceo-china-evs-humbled/,19,10
44434938,1751383905,1751385600,HN Slop: AI Startup Ideas from Hacker News,https://www.josh.ing/hn-slop,248,98
44434970,1751384150,1751385600,Drug cartel hacked FBI official's phone to track and kill informants,https://arstechnica.com/security/2025/06/mexican-drug-cartel-hacked-fbi-officials-phone-to-track-informant-report-says/,38,9
44434974,1751384169,1751385600,US Senate removes controversial 'AI moratorium' from budget bill,https://techcrunch.com/2025/07/01/us-senate-removes-controversial-ai-moratorium-from-budget-bill/,4,0
44435037,1751384490,1751382000,"TikTok moderators in Turkey fight trauma, burnout, union-busting",https://restofworld.org/2025/tiktok-moderators-turkey/,10,1
44435038,1751384498,1751382000,LibreOffice takes aim at Microsoft Office with free guides to help users switch,https://www.neowin.net/news/libreoffice-takes-aim-at-microsoft-office-with-free-guides-to-help-users-switch/,19,5
44435081,1751384688,1751396400,Gut Bacteria Can Protect Against Forever Chemicals,https://scienceblog.com/gut-bacteria-can-protect-against-forever-chemicals/,12,0
44435089,1751384744,1751389200,Rogue IT worker gets seven months in prison over $200k digital rampage,https://www.tomshardware.com/tech-industry/cyber-security/rogue-it-worker-gets-seven-months-in-prison-over-usd200-000-digital-rampage-technician-changed-all-of-his-companys-passwords-after-getting-suspended,3,0
44435182,1751385265,1751421600,"If macOS is so easy to use, why do I hate using it so much?",,11,11
44435211,1751385443,1751385600,Show HN: HackerNewt - Breadth-first exploring HN client for iOS,https://apps.apple.com/us/app/hackernewt-for-hacker-news/id6448201970,68,30
44435309,1751385936,1751493600,Copper is Faster than Fiber (2017) [pdf],https://www.arista.com/assets/data/pdf/Copper-Faster-Than-Fiber-Brief.pdf,86,80
44435334,1751386094,1751385600,Senate Passes Trump's Big Policy Bill,https://www.nytimes.com/live/2025/07/01/us/trump-bill-news,6,1
44435339,1751386124,1751407200,"Superstar coders are raking it in. Others, not so much",https://www.economist.com/business/2025/07/01/superstar-coders-are-raking-it-in-others-not-so-much,37,25
